@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
3617,'2018/11/05 19:09:20:692',16,0.716535,0.23622,0.57,0.18,0.54
3618,'2018/11/05 19:09:20:712',16,0.716535,0.23622,0.57,0.18,0.54
3619,'2018/11/05 19:09:20:732',16,0.716535,0.23622,0.57,0.18,0.54
3620,'2018/11/05 19:09:20:752',16,0.716535,0.23622,0.57,0.18,0.54
3621,'2018/11/05 19:09:20:773',16,0.716535,0.23622,0.57,0.18,0.54
3622,'2018/11/05 19:09:20:792',16,0.716535,0.23622,0.57,0.18,0.54
3623,'2018/11/05 19:09:20:812',16,0.716535,0.23622,0.57,0.18,0.54
3624,'2018/11/05 19:09:20:832',16,0.716535,0.23622,0.57,0.18,0.54
3625,'2018/11/05 19:09:20:910',16,0.598425,0.425197,0.57,0.18,0.54
3626,'2018/11/05 19:09:20:930',16,0.598425,0.440945,0.57,0.18,0.54
3627,'2018/11/05 19:09:20:950',16,0.598425,0.464567,0.57,0.18,0.54
3628,'2018/11/05 19:09:20:970',16,0.598425,0.488189,0.57,0.18,0.54
3629,'2018/11/05 19:09:20:990',16,0.606299,0.503937,0.57,0.18,0.54
3630,'2018/11/05 19:09:21:010',16,0.606299,0.519685,0.57,0.18,0.54
3631,'2018/11/05 19:09:21:030',16,0.614173,0.535433,0.57,0.18,0.54
3632,'2018/11/05 19:09:21:050',16,0.614173,0.551181,0.57,0.18,0.54
3633,'2018/11/05 19:09:21:070',16,0.629921,0.598425,0.57,0.18,0.54
3634,'2018/11/05 19:09:21:090',16,0.637795,0.622047,0.57,0.18,0.54
3635,'2018/11/05 19:09:21:110',16,0.653543,0.677165,0.57,0.18,0.54
3636,'2018/11/05 19:09:21:130',16,0.661417,0.700787,0.57,0.18,0.54
3637,'2018/11/05 19:09:21:150',16,0.677165,0.748031,0.57,0.18,0.54
3638,'2018/11/05 19:09:21:174',16,0.692913,0.779528,0.57,0.18,0.54
3639,'2018/11/05 19:09:21:190',16,0.700787,0.80315,0.57,0.18,0.54
3640,'2018/11/05 19:09:21:210',16,0.700787,0.811024,0.57,0.18,0.54
3641,'2018/11/05 19:09:21:230',16,0.708661,0.834646,0.57,0.18,0.54
3642,'2018/11/05 19:09:21:250',16,0.708661,0.84252,0.57,0.18,0.54
3643,'2018/11/05 19:09:21:272',16,0.708661,0.858268,0.57,0.18,0.54
3644,'2018/11/05 19:09:21:290',16,0.708661,0.858268,0.57,0.18,0.54
3645,'2018/11/05 19:09:21:310',16,0.716535,0.866142,0.57,0.18,0.54
3646,'2018/11/05 19:09:21:330',16,0.716535,0.874016,0.57,0.18,0.54
3647,'2018/11/05 19:09:21:350',16,0.716535,0.874016,0.57,0.18,0.54
3648,'2018/11/05 19:09:21:370',16,0.716535,0.874016,0.57,0.18,0.54
3649,'2018/11/05 19:09:21:390',16,0.700787,0.866142,0.57,0.18,0.54
3650,'2018/11/05 19:09:21:410',16,0.685039,0.850394,0.57,0.18,0.54
3651,'2018/11/05 19:09:21:430',16,0.661417,0.818898,0.57,0.18,0.54
3652,'2018/11/05 19:09:21:450',16,0.645669,0.795276,0.57,0.18,0.54
3653,'2018/11/05 19:09:21:470',16,0.629921,0.740157,0.57,0.18,0.54
3654,'2018/11/05 19:09:21:490',16,0.629921,0.700787,0.57,0.18,0.54
3655,'2018/11/05 19:09:21:510',16,0.629921,0.622047,0.57,0.18,0.54
3656,'2018/11/05 19:09:21:530',16,0.637795,0.590551,0.57,0.18,0.54
3657,'2018/11/05 19:09:21:550',16,0.669291,0.543307,0.57,0.18,0.54
3658,'2018/11/05 19:09:21:570',16,0.700787,0.527559,0.57,0.18,0.54
3659,'2018/11/05 19:09:21:590',16,0.748031,0.519685,0.57,0.18,0.54
3660,'2018/11/05 19:09:21:610',16,0.787402,0.527559,0.57,0.18,0.54
3661,'2018/11/05 19:09:21:630',16,0.84252,0.598425,0.57,0.18,0.54
3662,'2018/11/05 19:09:21:650',16,0.858268,0.645669,0.57,0.18,0.54
3663,'2018/11/05 19:09:21:670',16,0.866142,0.724409,0.57,0.18,0.54
3664,'2018/11/05 19:09:21:690',16,0.866142,0.779528,0.57,0.18,0.54
3665,'2018/11/05 19:09:21:710',16,0.850394,0.834646,0.57,0.18,0.54
3666,'2018/11/05 19:09:21:730',16,0.818898,0.858268,0.57,0.18,0.54
3667,'2018/11/05 19:09:21:750',16,0.771654,0.88189,0.57,0.18,0.54
3668,'2018/11/05 19:09:21:773',16,0.700787,0.889764,0.57,0.18,0.54
3669,'2018/11/05 19:09:21:790',16,0.622047,0.889764,0.57,0.18,0.54
3670,'2018/11/05 19:09:21:810',16,0.566929,0.866142,0.57,0.18,0.54
3671,'2018/11/05 19:09:21:830',16,0.503937,0.811024,0.57,0.18,0.54
3672,'2018/11/05 19:09:21:850',16,0.472441,0.76378,0.57,0.18,0.54
3673,'2018/11/05 19:09:21:875',16,0.456693,0.653543,0.57,0.18,0.54
3674,'2018/11/05 19:09:21:890',16,0.456693,0.622047,0.57,0.18,0.54
3675,'2018/11/05 19:09:21:910',16,0.527559,0.527559,0.57,0.18,0.54
3676,'2018/11/05 19:09:21:930',16,0.582677,0.488189,0.57,0.18,0.54
3677,'2018/11/05 19:09:21:950',16,0.692913,0.464567,0.57,0.18,0.54
3678,'2018/11/05 19:09:21:970',16,0.771654,0.464567,0.57,0.18,0.54
3679,'2018/11/05 19:09:21:990',16,0.858268,0.511811,0.57,0.18,0.54
3680,'2018/11/05 19:09:22:010',16,0.897638,0.551181,0.57,0.18,0.54
3681,'2018/11/05 19:09:22:032',16,0.937008,0.637795,0.57,0.18,0.54
3682,'2018/11/05 19:09:22:050',16,0.944882,0.685039,0.57,0.18,0.54
3683,'2018/11/05 19:09:22:070',16,0.944882,0.779528,0.57,0.18,0.54
3684,'2018/11/05 19:09:22:090',16,0.92126,0.834646,0.57,0.18,0.54
3685,'2018/11/05 19:09:22:110',16,0.858268,0.88189,0.57,0.18,0.54
3686,'2018/11/05 19:09:22:130',16,0.818898,0.913386,0.57,0.18,0.54
3687,'2018/11/05 19:09:22:150',16,0.755906,0.92126,0.57,0.18,0.54
3688,'2018/11/05 19:09:22:170',16,0.716535,0.92126,0.57,0.18,0.54
3689,'2018/11/05 19:09:22:190',16,0.653543,0.88189,0.57,0.18,0.54
3690,'2018/11/05 19:09:22:210',16,0.614173,0.811024,0.57,0.18,0.54
3691,'2018/11/05 19:09:22:230',16,0.598425,0.755906,0.57,0.18,0.54
3692,'2018/11/05 19:09:22:250',16,0.590551,0.629921,0.57,0.18,0.54
3693,'2018/11/05 19:09:22:270',16,0.590551,0.574803,0.57,0.18,0.54
3694,'2018/11/05 19:09:22:290',16,0.637795,0.488189,0.57,0.18,0.54
3695,'2018/11/05 19:09:22:310',16,0.685039,0.464567,0.57,0.18,0.54
3696,'2018/11/05 19:09:22:330',16,0.748031,0.440945,0.57,0.18,0.54
3697,'2018/11/05 19:09:22:350',16,0.779528,0.440945,0.57,0.18,0.54
3698,'2018/11/05 19:09:22:375',16,0.826772,0.488189,0.57,0.18,0.54
3699,'2018/11/05 19:09:22:390',16,0.84252,0.543307,0.57,0.18,0.54
3700,'2018/11/05 19:09:22:410',16,0.850394,0.645669,0.57,0.18,0.54
3701,'2018/11/05 19:09:22:430',16,0.834646,0.700787,0.57,0.18,0.54
3702,'2018/11/05 19:09:22:450',16,0.834646,0.700787,0.57,0.18,0.54
3703,'2018/11/05 19:09:22:472',16,0.834646,0.700787,0.57,0.18,0.54
3704,'2018/11/05 19:09:22:490',16,0.834646,0.700787,0.57,0.18,0.54
3705,'2018/11/05 19:09:22:510',16,0.834646,0.700787,0.57,0.18,0.54
3706,'2018/11/05 19:09:22:530',16,0.834646,0.700787,0.57,0.18,0.54
3707,'2018/11/05 19:09:22:550',16,0.834646,0.700787,0.57,0.18,0.54
3708,'2018/11/05 19:09:22:570',16,0.834646,0.700787,0.57,0.18,0.54
3709,'2018/11/05 19:09:22:590',16,0.834646,0.700787,0.57,0.18,0.54
3710,'2018/11/05 19:09:22:610',16,0.834646,0.700787,0.57,0.18,0.54
3711,'2018/11/05 19:09:22:630',16,0.834646,0.700787,0.57,0.18,0.54
3712,'2018/11/05 19:09:22:650',16,0.834646,0.700787,0.57,0.18,0.54
3713,'2018/11/05 19:09:22:670',16,0.834646,0.700787,0.57,0.18,0.54
3714,'2018/11/05 19:09:22:690',16,0.834646,0.700787,0.57,0.18,0.54
3715,'2018/11/05 19:09:22:710',16,0.834646,0.700787,0.57,0.18,0.54
3716,'2018/11/05 19:09:22:730',16,0.834646,0.700787,0.57,0.18,0.54
3717,'2018/11/05 19:09:22:750',16,0.834646,0.700787,0.57,0.18,0.54
3718,'2018/11/05 19:09:22:770',16,0.834646,0.700787,0.57,0.18,0.54
3719,'2018/11/05 19:09:22:790',16,0.834646,0.700787,0.57,0.18,0.54
3720,'2018/11/05 19:09:22:810',16,0.834646,0.700787,0.57,0.18,0.54
3721,'2018/11/05 19:09:22:830',16,0.834646,0.700787,0.57,0.18,0.54
3722,'2018/11/05 19:09:22:850',16,0.834646,0.700787,0.57,0.18,0.54
3723,'2018/11/05 19:09:22:870',16,0.834646,0.700787,0.57,0.18,0.54
3724,'2018/11/05 19:09:22:890',16,0.834646,0.700787,0.57,0.18,0.54
3725,'2018/11/05 19:09:22:910',16,0.834646,0.700787,0.57,0.18,0.54
3726,'2018/11/05 19:09:22:930',16,0.834646,0.700787,0.57,0.18,0.54
3727,'2018/11/05 19:09:22:950',16,0.834646,0.700787,0.57,0.18,0.54
3728,'2018/11/05 19:09:22:970',16,0.834646,0.700787,0.57,0.18,0.54
3729,'2018/11/05 19:09:22:990',16,0.834646,0.700787,0.57,0.18,0.54
3730,'2018/11/05 19:09:23:010',16,0.834646,0.700787,0.57,0.18,0.54
3731,'2018/11/05 19:09:23:030',16,0.834646,0.700787,0.57,0.18,0.54
3732,'2018/11/05 19:09:23:050',16,0.834646,0.700787,0.57,0.18,0.54
3733,'2018/11/05 19:09:23:070',16,0.834646,0.700787,0.57,0.18,0.54
3734,'2018/11/05 19:09:23:090',16,0.834646,0.700787,0.57,0.18,0.54
3735,'2018/11/05 19:09:23:168',16,0.834646,0.700787,0.57,0.18,0.54
3736,'2018/11/05 19:09:23:188',16,0.834646,0.700787,0.57,0.18,0.54
