@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
81,'2018/11/05 19:17:35:996',1,0.002473,0.013996,0.010462,0.011281,0.006785,0.004162,0.005716,0.001752,0.002065,0.003916,0.0035,0.003405,0.003819,0.001708,0.00157,0.00102,0.002886,0.004566,0.000784,0.000946,0.00062,0.001152,0.000589,0.001623,0.000354,1
82,'2018/11/05 19:17:36:008',1,0.003146,0.014884,0.016201,0.00711,0.008017,0.003461,0.005552,0.001866,0.002311,0.004701,0.006004,0.005671,0.006771,0.00278,0.001878,0.001598,0.005409,0.006754,0.000923,0.001106,0.000824,0.001292,0.00064,0.001131,0.000345,1
83,'2018/11/05 19:17:36:020',1,0.005718,0.016468,0.026423,0.00509,0.00615,0.003394,0.004185,0.002717,0.002876,0.005906,0.006105,0.011067,0.011674,0.003506,0.002768,0.003988,0.007855,0.004846,0.001141,0.001101,0.000746,0.000672,0.000463,0.000568,0.000233,1
84,'2018/11/05 19:17:36:031',1,0.009784,0.0085,0.016151,0.014586,0.009028,0.003979,0.006672,0.003048,0.002688,0.005094,0.004507,0.015564,0.00964,0.00299,0.007117,0.013693,0.007398,0.003531,0.001901,0.001123,0.000693,0.000588,0.000437,0.000435,0.000212,1
85,'2018/11/05 19:17:36:043',1,0.0075,0.019099,0.019078,0.020866,0.006993,0.004466,0.007795,0.006875,0.004473,0.003964,0.004934,0.010611,0.008329,0.004309,0.010106,0.020235,0.009617,0.006748,0.002235,0.00109,0.000818,0.000561,0.000504,0.000478,0.000251,1
86,'2018/11/05 19:17:36:054',1,0.011313,0.021312,0.023851,0.017606,0.010421,0.010461,0.008718,0.007118,0.005944,0.003044,0.005131,0.006708,0.007843,0.005582,0.005904,0.012579,0.007404,0.005907,0.002255,0.001011,0.000721,0.000524,0.000514,0.000436,0.000283,1
87,'2018/11/05 19:17:36:066',1,0.018722,0.017824,0.041989,0.017047,0.008418,0.008306,0.007651,0.005212,0.004325,0.004385,0.002774,0.004213,0.005776,0.003953,0.003717,0.009949,0.004718,0.003373,0.002057,0.001113,0.00055,0.000492,0.000407,0.000379,0.000291,1
88,'2018/11/05 19:17:36:078',1,0.025723,0.029809,0.046252,0.014634,0.006298,0.005607,0.008014,0.002479,0.005041,0.004917,0.003148,0.003773,0.004344,0.00345,0.002715,0.005268,0.004044,0.001776,0.00171,0.000759,0.000565,0.000465,0.000406,0.000342,0.000259,1
89,'2018/11/05 19:17:36:089',1,0.016097,0.029546,0.032441,0.01626,0.005483,0.009517,0.009897,0.001975,0.006245,0.00405,0.003606,0.003826,0.002905,0.002659,0.001801,0.00261,0.003026,0.001046,0.001176,0.000654,0.000492,0.000482,0.000352,0.00037,0.000289,1
90,'2018/11/05 19:17:36:101',1,0.008393,0.044478,0.018578,0.020342,0.006733,0.005723,0.00662,0.003605,0.004728,0.00508,0.003362,0.002698,0.00287,0.002443,0.002029,0.001467,0.00163,0.001029,0.000902,0.000574,0.000453,0.000397,0.000392,0.00038,0.000306,1
91,'2018/11/05 19:17:36:113',1,0.008045,0.031638,0.021327,0.018384,0.008563,0.007922,0.004919,0.004531,0.004659,0.005119,0.002769,0.002476,0.002512,0.001993,0.001856,0.001328,0.000969,0.000918,0.000556,0.000501,0.000488,0.000369,0.000383,0.000372,0.000248,1
92,'2018/11/05 19:17:36:124',1,0.012902,0.03058,0.009039,0.015185,0.006627,0.008104,0.009843,0.004658,0.00609,0.00519,0.003124,0.002501,0.002216,0.002241,0.001411,0.001553,0.001015,0.001062,0.000624,0.000523,0.000453,0.000424,0.000359,0.000422,0.000272,1
93,'2018/11/05 19:17:36:136',1,0.006453,0.020961,0.012668,0.019211,0.011043,0.004108,0.008865,0.005666,0.004352,0.004637,0.003974,0.004115,0.00416,0.002902,0.001963,0.001428,0.002232,0.004306,0.001245,0.000672,0.000497,0.000372,0.000402,0.000455,0.000261,1
94,'2018/11/05 19:17:36:148',1,0.004832,0.027874,0.019885,0.019834,0.009487,0.005576,0.010284,0.010586,0.006069,0.004873,0.005967,0.0048,0.003534,0.003073,0.00271,0.001534,0.003107,0.006549,0.001215,0.000825,0.000622,0.000471,0.000498,0.000447,0.000265,1
95,'2018/11/05 19:17:36:159',1,0.006179,0.03016,0.018723,0.013146,0.008785,0.006621,0.010439,0.011049,0.005591,0.003362,0.005791,0.006405,0.00423,0.003034,0.003555,0.001678,0.003157,0.002867,0.001009,0.000713,0.000638,0.000414,0.000412,0.000419,0.00023,1
96,'2018/11/05 19:17:36:171',1,0.004466,0.019504,0.028281,0.014783,0.011848,0.012426,0.008561,0.007701,0.006817,0.004751,0.003382,0.004569,0.003191,0.003454,0.001893,0.001593,0.001929,0.00179,0.000878,0.000626,0.000575,0.000386,0.000364,0.000397,0.000212,1
97,'2018/11/05 19:17:36:183',1,0.005366,0.029022,0.03519,0.012551,0.009636,0.007881,0.005305,0.006326,0.004043,0.004895,0.003446,0.004384,0.001975,0.002535,0.001678,0.001535,0.001024,0.000993,0.000689,0.000529,0.000463,0.000408,0.000372,0.000465,0.000236,1
98,'2018/11/05 19:17:36:194',1,0.014777,0.027261,0.019038,0.020227,0.008936,0.011358,0.01815,0.002752,0.004395,0.003995,0.004801,0.003415,0.003014,0.002566,0.001853,0.001515,0.000857,0.00095,0.000674,0.000471,0.000454,0.000476,0.000366,0.000436,0.000262,1
99,'2018/11/05 19:17:36:206',1,0.013708,0.030236,0.015002,0.017214,0.015686,0.009039,0.015408,0.005092,0.00295,0.003987,0.004301,0.002847,0.00307,0.002527,0.001752,0.001168,0.000921,0.000838,0.000605,0.000443,0.000449,0.000448,0.000341,0.000372,0.000249,1
100,'2018/11/05 19:17:36:217',1,0.005771,0.018842,0.023193,0.019155,0.013884,0.008075,0.009379,0.004249,0.002815,0.003213,0.002641,0.001836,0.002801,0.001941,0.001595,0.001029,0.001049,0.000814,0.000627,0.000388,0.000395,0.000414,0.000311,0.000369,0.000265,1
101,'2018/11/05 19:17:36:229',1,0.012506,0.022994,0.021349,0.010159,0.010189,0.006275,0.008466,0.002932,0.004141,0.002841,0.002472,0.002934,0.001772,0.00215,0.001541,0.001235,0.000739,0.000898,0.000554,0.000474,0.000414,0.000351,0.000332,0.000399,0.000245,1
102,'2018/11/05 19:17:36:240',1,0.007784,0.026812,0.03042,0.012353,0.012843,0.006512,0.010942,0.002815,0.003492,0.002754,0.002474,0.002736,0.001766,0.002509,0.001762,0.001166,0.000812,0.000847,0.00051,0.000506,0.000472,0.000359,0.000341,0.000389,0.000239,1
103,'2018/11/05 19:17:36:252',1,0.006109,0.019947,0.026154,0.015507,0.00783,0.005401,0.00758,0.005235,0.003275,0.003816,0.002644,0.00213,0.00221,0.002497,0.001977,0.001201,0.000727,0.000628,0.000608,0.000561,0.000502,0.000352,0.000339,0.000353,0.000247,1
104,'2018/11/05 19:17:36:264',1,0.01119,0.020673,0.030808,0.020381,0.007532,0.007131,0.007507,0.004286,0.003216,0.003713,0.001969,0.002271,0.003029,0.001824,0.00158,0.000945,0.000861,0.000643,0.000669,0.000455,0.000462,0.000354,0.000274,0.000366,0.000264,1
105,'2018/11/05 19:17:36:275',1,0.009534,0.011344,0.016966,0.008567,0.008518,0.007536,0.008968,0.004132,0.004544,0.002812,0.002359,0.001836,0.002255,0.002373,0.002012,0.000917,0.000865,0.00069,0.000594,0.000448,0.000352,0.000318,0.000297,0.000373,0.000236,1
106,'2018/11/05 19:17:36:286',1,0.010581,0.014153,0.010384,0.01247,0.008555,0.009985,0.007775,0.004811,0.006103,0.003,0.001976,0.003061,0.002369,0.002269,0.001913,0.000944,0.000873,0.000881,0.000546,0.000442,0.000337,0.000328,0.000307,0.000341,0.000219,1
107,'2018/11/05 19:17:36:298',1,0.004649,0.011844,0.016076,0.017591,0.011432,0.008463,0.007091,0.003667,0.004799,0.004345,0.002174,0.003126,0.002857,0.002005,0.001573,0.001162,0.001074,0.000717,0.000546,0.000407,0.000443,0.000375,0.0003,0.000358,0.000233,1
108,'2018/11/05 19:17:36:310',1,0.005877,0.009396,0.011976,0.015043,0.009536,0.005168,0.00703,0.004393,0.00508,0.004827,0.001921,0.002689,0.003114,0.001905,0.002282,0.00119,0.001008,0.000765,0.000687,0.000384,0.000458,0.000358,0.000276,0.000373,0.000256,1
109,'2018/11/05 19:17:36:322',1,0.004986,0.013427,0.011398,0.008646,0.003481,0.008785,0.010584,0.004744,0.005221,0.003072,0.002686,0.002599,0.0024,0.001931,0.00193,0.001042,0.000689,0.00073,0.000662,0.000435,0.000411,0.000295,0.000295,0.000359,0.000238,1
110,'2018/11/05 19:17:36:333',1,0.004575,0.016182,0.011365,0.011423,0.004735,0.005453,0.009146,0.00291,0.004707,0.003792,0.00376,0.00212,0.002623,0.00189,0.001502,0.000748,0.000786,0.000763,0.000602,0.000436,0.000387,0.000335,0.000305,0.000336,0.000216,1
111,'2018/11/05 19:17:36:344',1,0.002989,0.016135,0.013325,0.015768,0.008046,0.009663,0.002915,0.003439,0.004168,0.003174,0.004241,0.001902,0.002298,0.002407,0.001115,0.000681,0.000816,0.000683,0.000545,0.000451,0.000368,0.000361,0.000298,0.000388,0.000239,1
112,'2018/11/05 19:17:36:357',1,0.008327,0.020244,0.014513,0.009779,0.00863,0.008194,0.007133,0.004514,0.003229,0.001537,0.002797,0.002332,0.002347,0.002577,0.001398,0.000826,0.00081,0.000674,0.000595,0.000451,0.00037,0.000313,0.000303,0.000408,0.000192,1
113,'2018/11/05 19:17:36:368',1,0.009303,0.01536,0.016881,0.005211,0.010752,0.003186,0.006948,0.006054,0.002709,0.003083,0.002235,0.002449,0.002679,0.002687,0.001651,0.000865,0.000747,0.000636,0.000565,0.000431,0.000329,0.000328,0.000293,0.000348,0.000203,1
114,'2018/11/05 19:17:36:379',1,0.008205,0.015066,0.020628,0.007529,0.011209,0.006465,0.008635,0.003754,0.00311,0.004006,0.002361,0.001999,0.003161,0.002386,0.001393,0.000863,0.00074,0.000766,0.000474,0.000432,0.000353,0.000337,0.000277,0.000345,0.000212,1
115,'2018/11/05 19:17:36:392',1,0.004686,0.0199,0.017696,0.011736,0.013174,0.009577,0.003811,0.004535,0.004302,0.004533,0.002253,0.00152,0.002393,0.001572,0.000714,0.00075,0.000891,0.000752,0.000458,0.000454,0.000343,0.000337,0.000281,0.000354,0.000199,1
116,'2018/11/05 19:17:36:403',1,0.006668,0.024899,0.023858,0.013162,0.007397,0.007034,0.005146,0.005185,0.004416,0.004651,0.002414,0.002004,0.002801,0.001129,0.000814,0.00094,0.001049,0.000538,0.000483,0.000406,0.000339,0.000315,0.000318,0.000329,0.000186,1
117,'2018/11/05 19:17:36:414',1,0.009751,0.018792,0.021787,0.010107,0.007559,0.008388,0.008056,0.003618,0.00249,0.003121,0.002461,0.002293,0.001937,0.000964,0.001324,0.001072,0.000694,0.000633,0.000461,0.000368,0.000337,0.000283,0.000302,0.000333,0.000215,1
118,'2018/11/05 19:17:36:426',1,0.005623,0.017007,0.019717,0.01257,0.012101,0.009114,0.007235,0.003374,0.002646,0.002501,0.002162,0.003318,0.002525,0.001704,0.001347,0.000677,0.000816,0.000753,0.00059,0.00037,0.000375,0.000358,0.0003,0.000388,0.000206,1
119,'2018/11/05 19:17:36:437',1,0.004297,0.018472,0.026785,0.014098,0.013125,0.003022,0.008678,0.004137,0.00343,0.001929,0.004396,0.002874,0.002804,0.002224,0.001073,0.000698,0.000965,0.000764,0.000699,0.000441,0.000379,0.000493,0.000317,0.00032,0.000193,1
120,'2018/11/05 19:17:36:449',1,0.005728,0.022844,0.022348,0.012389,0.012524,0.004293,0.012883,0.005782,0.00169,0.002584,0.003221,0.003295,0.002224,0.002202,0.001388,0.000723,0.000862,0.000513,0.000548,0.000435,0.000385,0.000375,0.000289,0.000338,0.00021,1
121,'2018/11/05 19:17:36:461',1,0.005958,0.014441,0.015988,0.010404,0.007477,0.005196,0.011613,0.005447,0.004536,0.003257,0.003079,0.003115,0.002193,0.001763,0.001288,0.000875,0.000637,0.000523,0.000491,0.000349,0.000416,0.000285,0.000265,0.000343,0.000191,1
122,'2018/11/05 19:17:36:473',1,0.003554,0.021076,0.022363,0.019893,0.007953,0.005737,0.009589,0.00578,0.005889,0.003154,0.002977,0.002164,0.002233,0.00156,0.001356,0.000817,0.000654,0.000691,0.000502,0.000343,0.00034,0.000289,0.000261,0.000285,0.000205,1
123,'2018/11/05 19:17:36:484',1,0.006321,0.022957,0.021038,0.02161,0.006179,0.005813,0.009631,0.004968,0.003185,0.003447,0.002371,0.002353,0.00197,0.001811,0.001395,0.000812,0.000684,0.000525,0.000464,0.000364,0.000315,0.000304,0.000264,0.000296,0.000214,1
124,'2018/11/05 19:17:36:496',1,0.007256,0.018657,0.017322,0.012755,0.009369,0.004953,0.0198,0.009352,0.002876,0.00249,0.001903,0.002364,0.001778,0.001155,0.001483,0.000625,0.000566,0.000533,0.000386,0.000299,0.000354,0.00024,0.000276,0.00028,0.000178,1
125,'2018/11/05 19:17:36:507',1,0.003521,0.018305,0.020801,0.00832,0.007794,0.004596,0.019968,0.009631,0.003435,0.002587,0.002471,0.001468,0.001545,0.00159,0.000952,0.00061,0.000659,0.000527,0.000441,0.000284,0.000346,0.000261,0.000277,0.00027,0.00019,1
126,'2018/11/05 19:17:36:519',1,0.005963,0.016555,0.010271,0.005153,0.008602,0.005568,0.007529,0.003746,0.002621,0.002278,0.002728,0.001743,0.001682,0.001285,0.001082,0.000607,0.000557,0.000363,0.000405,0.000333,0.000309,0.000274,0.000207,0.000303,0.000184,1
127,'2018/11/05 19:17:36:531',1,0.007015,0.018611,0.010503,0.005545,0.005336,0.004109,0.005707,0.003664,0.00345,0.003906,0.003426,0.001449,0.002078,0.00137,0.001032,0.00091,0.000657,0.000436,0.000361,0.000335,0.000284,0.000272,0.000229,0.000264,0.000192,1
128,'2018/11/05 19:17:36:542',1,0.008759,0.015374,0.027497,0.011686,0.005063,0.004209,0.008174,0.004853,0.004092,0.002802,0.002806,0.00238,0.001761,0.001563,0.001233,0.000846,0.000805,0.000445,0.00038,0.00034,0.000312,0.000292,0.000239,0.000282,0.000171,1
129,'2018/11/05 19:17:36:554',1,0.006081,0.018376,0.026301,0.011149,0.004839,0.003842,0.00665,0.00419,0.001613,0.002682,0.002506,0.002317,0.002295,0.001592,0.001025,0.000729,0.00055,0.000461,0.000397,0.000349,0.000314,0.000293,0.000218,0.000282,0.000162,1
130,'2018/11/05 19:17:36:565',1,0.004581,0.011223,0.013788,0.01077,0.006795,0.004227,0.004093,0.002606,0.001434,0.003098,0.002464,0.001336,0.002223,0.001243,0.000708,0.000716,0.000566,0.000467,0.000451,0.000344,0.000229,0.000234,0.000232,0.000278,0.000158,1
131,'2018/11/05 19:17:36:577',1,0.004048,0.019962,0.015035,0.008114,0.005846,0.005741,0.005292,0.002909,0.002054,0.003289,0.002587,0.001295,0.001917,0.001193,0.000873,0.000631,0.000423,0.000423,0.000372,0.000305,0.000247,0.000243,0.000252,0.000213,0.000183,1
132,'2018/11/05 19:17:36:588',1,0.011423,0.020749,0.021386,0.012965,0.006133,0.005247,0.003424,0.003077,0.003756,0.002884,0.001841,0.001423,0.00185,0.001518,0.00092,0.000815,0.00039,0.000448,0.000388,0.000232,0.000242,0.00022,0.000247,0.000247,0.000194,1
133,'2018/11/05 19:17:36:600',1,0.010095,0.015619,0.020391,0.009033,0.007055,0.005094,0.00384,0.003176,0.003914,0.00264,0.001931,0.001661,0.001619,0.001113,0.000925,0.000526,0.000518,0.000428,0.000405,0.000244,0.000214,0.000238,0.000208,0.000255,0.000156,1
134,'2018/11/05 19:17:36:612',1,0.004075,0.0118,0.027228,0.010379,0.0055,0.004951,0.002772,0.003161,0.002705,0.00302,0.001803,0.002144,0.001573,0.001113,0.000989,0.000539,0.000622,0.000435,0.000321,0.00028,0.000259,0.00024,0.000195,0.000263,0.000142,1
135,'2018/11/05 19:17:36:623',1,0.006761,0.014637,0.02205,0.008794,0.003852,0.003775,0.002738,0.003365,0.002316,0.00415,0.001785,0.001288,0.001932,0.001282,0.00121,0.000853,0.000569,0.000461,0.00044,0.000296,0.000314,0.000254,0.000193,0.000237,0.000171,1
136,'2018/11/05 19:17:36:635',1,0.008051,0.019545,0.027974,0.014071,0.003614,0.003707,0.001994,0.003615,0.003215,0.002608,0.001578,0.001659,0.001513,0.001755,0.000874,0.000811,0.000504,0.00041,0.000364,0.000313,0.000303,0.000255,0.000224,0.000238,0.000178,1
137,'2018/11/05 19:17:36:647',1,0.004175,0.010076,0.016007,0.007782,0.00539,0.004621,0.002883,0.003189,0.00247,0.002316,0.002395,0.001372,0.0017,0.001406,0.001187,0.000689,0.000449,0.000436,0.000384,0.000329,0.000236,0.000217,0.000237,0.000263,0.000189,1
138,'2018/11/05 19:17:36:658',1,0.007621,0.012722,0.018047,0.006722,0.009664,0.004697,0.004534,0.003957,0.001995,0.00331,0.001922,0.001603,0.002242,0.001106,0.001276,0.000722,0.000496,0.00047,0.000395,0.000335,0.00023,0.000274,0.000229,0.000283,0.000185,1
139,'2018/11/05 19:17:36:670',1,0.006799,0.00735,0.016481,0.006594,0.009377,0.005247,0.003067,0.003147,0.0026,0.003455,0.001531,0.002016,0.001659,0.000911,0.001422,0.00078,0.000568,0.000512,0.000388,0.000322,0.000254,0.000215,0.000241,0.000242,0.000176,1
140,'2018/11/05 19:17:36:681',1,0.00588,0.018197,0.022613,0.005845,0.008885,0.005529,0.004218,0.003524,0.004575,0.00226,0.001769,0.002201,0.001282,0.000982,0.00137,0.000672,0.000556,0.000575,0.000354,0.00027,0.000246,0.000258,0.000205,0.000264,0.000158,1
141,'2018/11/05 19:17:36:693',1,0.005021,0.019607,0.015088,0.00828,0.008458,0.004608,0.00602,0.004376,0.003809,0.001802,0.002049,0.001775,0.00118,0.001211,0.001126,0.000581,0.000461,0.000532,0.000402,0.000277,0.000284,0.00027,0.000247,0.000253,0.000153,1
142,'2018/11/05 19:17:36:705',1,0.006075,0.018165,0.00838,0.007016,0.008482,0.003061,0.00599,0.004048,0.003012,0.002122,0.002148,0.001884,0.00104,0.001348,0.000893,0.000561,0.000533,0.000535,0.000414,0.000284,0.000261,0.000278,0.000229,0.000239,0.000156,1
143,'2018/11/05 19:17:36:716',1,0.004766,0.01732,0.018591,0.008634,0.010404,0.004319,0.004055,0.003604,0.003281,0.002559,0.003373,0.00185,0.000934,0.000902,0.000912,0.000614,0.000616,0.000481,0.000426,0.000275,0.000231,0.000277,0.000207,0.000231,0.000158,1
144,'2018/11/05 19:17:36:728',1,0.003216,0.022591,0.018015,0.016296,0.008504,0.00533,0.003486,0.00322,0.00472,0.003449,0.002202,0.001674,0.000912,0.000948,0.001219,0.000645,0.000525,0.000518,0.000357,0.000288,0.000269,0.000274,0.000215,0.000212,0.000175,1
145,'2018/11/05 19:17:36:740',1,0.004278,0.016348,0.011704,0.011286,0.007606,0.004208,0.004949,0.00375,0.004417,0.002393,0.002335,0.001207,0.001665,0.001301,0.000945,0.000848,0.000506,0.000468,0.000362,0.000319,0.000292,0.000273,0.000236,0.000232,0.000153,1
146,'2018/11/05 19:17:36:751',1,0.004021,0.018979,0.020263,0.009469,0.005107,0.0055,0.004555,0.003289,0.002686,0.002079,0.002474,0.00153,0.001824,0.001644,0.001199,0.000845,0.000445,0.000388,0.000298,0.000325,0.000303,0.000266,0.000256,0.000266,0.000195,1
147,'2018/11/05 19:17:36:763',1,0.004648,0.0152,0.024869,0.01256,0.005038,0.004025,0.004963,0.002503,0.003248,0.001899,0.003004,0.001278,0.001131,0.001341,0.001128,0.000663,0.000487,0.000414,0.000337,0.000298,0.000293,0.000226,0.000239,0.000235,0.000163,1
148,'2018/11/05 19:17:36:775',1,0.006225,0.005106,0.013298,0.005625,0.006856,0.004133,0.005524,0.002989,0.002318,0.001891,0.001651,0.001424,0.00199,0.001441,0.0014,0.000637,0.000536,0.000375,0.00036,0.000323,0.000288,0.000261,0.000212,0.000251,0.000168,1
149,'2018/11/05 19:17:36:786',1,0.003082,0.011786,0.021607,0.012937,0.007458,0.004126,0.005931,0.002821,0.004724,0.002649,0.00172,0.00154,0.001491,0.001523,0.001283,0.000668,0.000541,0.000366,0.000436,0.000297,0.000309,0.000248,0.000248,0.000337,0.000201,1
150,'2018/11/05 19:17:36:798',1,0.00161,0.006028,0.012488,0.011653,0.0081,0.008509,0.003227,0.003443,0.005272,0.003522,0.001847,0.00145,0.001329,0.001167,0.000941,0.000651,0.000601,0.00037,0.000425,0.000314,0.000257,0.000253,0.000231,0.000252,0.000181,1
151,'2018/11/05 19:17:36:809',1,0.001845,0.009816,0.010842,0.007658,0.005859,0.006075,0.002222,0.003047,0.003087,0.001993,0.001566,0.001953,0.002177,0.001242,0.001137,0.000624,0.00041,0.000403,0.000427,0.000319,0.000253,0.000255,0.000219,0.000226,0.000158,1
152,'2018/11/05 19:17:36:821',1,0.002112,0.013844,0.020346,0.004418,0.006131,0.006049,0.003932,0.002195,0.001943,0.001909,0.001144,0.00181,0.00235,0.001211,0.001214,0.000628,0.000481,0.000582,0.000326,0.000332,0.000246,0.000242,0.00023,0.00023,0.00014,1
153,'2018/11/05 19:17:36:832',1,0.005571,0.013394,0.015829,0.005051,0.005906,0.003086,0.005851,0.002565,0.001871,0.002045,0.00171,0.001994,0.001401,0.001271,0.00117,0.000779,0.000445,0.000482,0.000379,0.000278,0.000264,0.000271,0.000235,0.000252,0.000168,1
154,'2018/11/05 19:17:36:844',1,0.006,0.013469,0.019887,0.007882,0.00491,0.003863,0.007053,0.004044,0.005124,0.002092,0.001295,0.001516,0.002093,0.001494,0.001199,0.000844,0.000523,0.000385,0.000392,0.00031,0.000246,0.000291,0.000215,0.000253,0.000215,1
155,'2018/11/05 19:17:36:855',1,0.005709,0.013837,0.029767,0.009364,0.006064,0.004178,0.004425,0.004092,0.003633,0.002211,0.001913,0.001965,0.002017,0.00145,0.001116,0.000701,0.000597,0.000357,0.000358,0.000301,0.000262,0.000255,0.000227,0.000288,0.000184,1
156,'2018/11/05 19:17:36:867',1,0.004424,0.021408,0.027947,0.009303,0.007078,0.005294,0.006935,0.002537,0.002982,0.004006,0.00237,0.002006,0.002104,0.001069,0.001302,0.000659,0.000546,0.000473,0.000414,0.000239,0.000274,0.000212,0.000229,0.000228,0.000174,1
157,'2018/11/05 19:17:36:879',1,0.004223,0.015724,0.023597,0.009092,0.010191,0.004096,0.00502,0.002533,0.003265,0.002958,0.001926,0.00124,0.001869,0.001042,0.001342,0.000738,0.000492,0.000527,0.00027,0.000277,0.000307,0.000241,0.000239,0.000215,0.00018,1
158,'2018/11/05 19:17:36:890',1,0.004136,0.020454,0.014045,0.009679,0.007504,0.003712,0.003218,0.003263,0.002091,0.001962,0.002013,0.001325,0.001289,0.001257,0.001351,0.000677,0.000481,0.000513,0.000354,0.000258,0.000301,0.00028,0.000239,0.00023,0.000179,1
159,'2018/11/05 19:17:36:902',1,0.003679,0.022447,0.017846,0.006769,0.005332,0.004937,0.004003,0.002141,0.003102,0.002525,0.001407,0.001974,0.001308,0.001311,0.001169,0.000712,0.000579,0.000508,0.000368,0.000264,0.000308,0.000271,0.000265,0.000255,0.000205,1
160,'2018/11/05 19:17:36:914',1,0.003326,0.014167,0.021251,0.010978,0.00554,0.00596,0.005839,0.003061,0.003093,0.003515,0.001334,0.002316,0.001624,0.001839,0.00115,0.000727,0.000566,0.000521,0.000359,0.000261,0.00032,0.000252,0.000261,0.000227,0.000229,1
161,'2018/11/05 19:17:36:925',1,0.003866,0.011512,0.023819,0.021863,0.009886,0.00431,0.007422,0.001907,0.002071,0.002934,0.001911,0.002039,0.001461,0.001885,0.001329,0.000826,0.000585,0.000534,0.000317,0.000249,0.000352,0.000228,0.000258,0.00027,0.000188,1
162,'2018/11/05 19:17:36:937',1,0.003097,0.010706,0.025346,0.01687,0.012284,0.005854,0.005421,0.00299,0.002601,0.002824,0.002689,0.002161,0.001405,0.001678,0.001106,0.000684,0.000625,0.000536,0.00036,0.000327,0.000316,0.000272,0.000238,0.000278,0.000174,1
163,'2018/11/05 19:17:36:948',1,0.00856,0.020104,0.026801,0.010249,0.007205,0.005818,0.006086,0.003786,0.003205,0.003753,0.002075,0.001691,0.001322,0.001693,0.000747,0.000729,0.00051,0.000491,0.000309,0.000318,0.000268,0.000222,0.000249,0.000239,0.000209,1
164,'2018/11/05 19:17:36:960',1,0.014174,0.01612,0.014917,0.006833,0.007887,0.002926,0.00337,0.00317,0.002697,0.00335,0.002167,0.001628,0.001608,0.001336,0.000746,0.000856,0.0006,0.000524,0.000301,0.000295,0.000253,0.000221,0.000248,0.000256,0.000196,1
165,'2018/11/05 19:17:36:972',1,0.008432,0.024465,0.007822,0.011346,0.008802,0.004487,0.005598,0.003005,0.002237,0.004282,0.001755,0.001963,0.002164,0.001725,0.000798,0.000775,0.00054,0.000423,0.000345,0.000289,0.000265,0.000235,0.000188,0.000258,0.000176,1
166,'2018/11/05 19:17:36:983',1,0.004591,0.016803,0.011674,0.013494,0.00891,0.003236,0.004952,0.002461,0.002129,0.00228,0.00172,0.001307,0.002018,0.001731,0.001059,0.000673,0.000517,0.000402,0.000305,0.000277,0.000287,0.000248,0.000222,0.00024,0.000156,1
167,'2018/11/05 19:17:36:995',1,0.009199,0.017516,0.020366,0.007431,0.004446,0.003247,0.003255,0.003123,0.002918,0.002789,0.002715,0.001864,0.00132,0.001174,0.001282,0.000641,0.000605,0.000429,0.000355,0.000296,0.000262,0.00024,0.000224,0.000226,0.00017,1
168,'2018/11/05 19:17:37:006',1,0.014403,0.009943,0.012009,0.009067,0.006136,0.003582,0.002114,0.003613,0.002531,0.002558,0.002377,0.001711,0.001812,0.001247,0.00129,0.000586,0.000566,0.00053,0.000389,0.000274,0.000283,0.000233,0.000224,0.000261,0.000184,1
169,'2018/11/05 19:17:37:018',1,0.007779,0.016115,0.012827,0.010735,0.004903,0.004079,0.003802,0.003184,0.002542,0.003018,0.001973,0.002247,0.002481,0.001421,0.001126,0.000746,0.000702,0.000507,0.000416,0.000249,0.000286,0.00023,0.000241,0.000293,0.000243,1
170,'2018/11/05 19:17:37:030',1,0.004943,0.023245,0.019211,0.012446,0.003521,0.004633,0.003942,0.00328,0.001498,0.002174,0.002034,0.001917,0.002218,0.00177,0.001002,0.000782,0.000507,0.000415,0.000429,0.00027,0.0003,0.000234,0.000226,0.000255,0.000204,1
171,'2018/11/05 19:17:37:041',1,0.006163,0.015133,0.019931,0.01524,0.007773,0.004259,0.005489,0.001841,0.002004,0.00179,0.001642,0.001279,0.002051,0.001713,0.001084,0.000599,0.00047,0.000438,0.000333,0.000242,0.000314,0.000228,0.000234,0.000267,0.000169,1
172,'2018/11/05 19:17:37:053',1,0.011216,0.017243,0.013172,0.007599,0.010549,0.002823,0.004756,0.002055,0.001637,0.002058,0.001825,0.001709,0.001588,0.001704,0.000973,0.000549,0.000622,0.000457,0.000339,0.000218,0.000288,0.000233,0.00021,0.000263,0.000194,1
